40   20.0      0.1                 1
      5.00
 -0.224241648953E-03 -0.301555272317E-04 -0.645780201538E-04  0.556998884822E-07                      0.999836170270E+00  0.736144177806E-08
 -0.219368467069E-03 -0.252255550621E-04 -0.627989479399E-04  0.461142571049E-07                      0.999837687512E+00  0.615234496583E-08
 -0.214762294382E-03 -0.211010769338E-04 -0.610848898337E-04  0.381826418002E-07                      0.999839176878E+00  0.514195542269E-08
 -0.210389457344E-03 -0.176505849928E-04 -0.594328547428E-04  0.316187933498E-07                      0.999840639135E+00  0.429759295304E-08
 -0.206222093745E-03 -0.147640212517E-04 -0.578400239969E-04  0.261861660810E-07                      0.999842075021E+00  0.359195699539E-08
 -0.202237075476E-03 -0.123492832255E-04 -0.563037382999E-04  0.216892553471E-07                      0.999843485247E+00  0.300224004736E-08
 -0.198415133913E-03 -0.103292979450E-04 -0.548214860567E-04  0.179664510633E-07                      0.999844870497E+00  0.250938740684E-08
 -0.194740149749E-03 -0.863957208075E-05 -0.533908928777E-04  0.148841407176E-07                      0.999846231431E+00  0.209747903984E-08
 -0.191198576262E-03 -0.722614085300E-05 -0.520097120986E-04  0.123318424021E-07                      0.999847568686E+00  0.175321339290E-08
 -0.187778970850E-03 -0.604385092798E-05 -0.506758161821E-04  0.102181871501E-07                      0.999848882876E+00  0.146547631050E-08
 -0.184471614434E-03 -0.505492300860E-05 -0.493871888877E-04  0.846760173215E-08                      0.999850174594E+00  0.122498100447E-08
 -0.181268202123E-03 -0.422774863268E-05 -0.481419181162E-04  0.701756927477E-08                      0.999851444412E+00  0.102396734771E-08
 -0.178161591726E-03 -0.353588307519E-05 -0.469381893499E-04  0.581636664019E-08                      0.999852692884E+00  0.855950703465E-09
 -0.175145599181E-03 -0.295720243786E-05 -0.457742796206E-04  0.482119526198E-08                      0.999853920544E+00  0.715512119348E-09
