  t1l[MeV]   th1l[deg]   ph1l[deg] t2l[MeV]   th2l[deg]   ph2l[deg] pbl[MeV/c] thbl[deg]   phbl[deg] pr[MeV/c] isol tdx[ub/(MeVsr2)]      Ay
   70.0000    70.0000     0.0000    26.7495    46.3000   180.0000    25.1881    62.2823   180.0000    25.1881   1     0.19403E+02        0.0000
   71.0000    70.0000     0.0000    25.7289    46.3000   180.0000    35.3272    61.6781   180.0000    35.3272   1     0.17090E+02        0.0000
   72.0000    70.0000     0.0000    24.7008    46.3000   180.0000    45.6866    61.2500   180.0000    45.6866   1     0.14399E+02        0.0000
   73.0000    70.0000     0.0000    23.6645    46.3000   180.0000    56.2857    60.9010   180.0000    56.2857   1     0.11488E+02        0.0000
   74.0000    70.0000     0.0000    22.6195    46.3000   180.0000    67.1467    60.5928   180.0000    67.1467   1     0.86445E+01        0.0000
   75.0000    70.0000     0.0000    21.5651    46.3000   180.0000    78.2959    60.3070   180.0000    78.2959   1     0.61767E+01        0.0000
   76.0000    70.0000     0.0000    20.5004    46.3000   180.0000    89.7637    60.0336   180.0000    89.7637   1     0.42337E+01        0.0000
   77.0000    70.0000     0.0000    19.4245    46.3000   180.0000   101.5860    59.7662   180.0000   101.5860   1     0.27566E+01        0.0000
   78.0000    70.0000     0.0000    18.3362    46.3000   180.0000   113.8061    59.5007   180.0000   113.8061   1     0.16477E+01        0.0000
   79.0000    70.0000     0.0000    17.2341    46.3000   180.0000   126.4757    59.2338   180.0000   126.4757   1     0.89030E+00        0.0000
   80.0000    70.0000     0.0000    16.1164    46.3000   180.0000   139.6591    58.9627   180.0000   139.6591   1     0.48131E+00        0.0000
