1    20.0      0.1                 1
    392.00
 -0.121277060505E-03  0.154539017479E-06 -0.186712558974E-04  0.470595014263E-09                      0.999880810465E+00  0.129501111161E-09
 -0.119652451865E-03  0.133673598905E-06 -0.182978089912E-04  0.399588852329E-09                      0.999881610443E+00  0.110713784626E-09
 -0.118060582457E-03  0.115606572087E-06 -0.179342557458E-04  0.339316461127E-09                      0.999882399754E+00  0.946532921857E-10
 -0.116500531199E-03  0.999656162939E-07 -0.175802705956E-04  0.288152065132E-09                      0.999883178609E+00  0.809236671581E-10
 -0.114971416199E-03  0.864274688802E-07 -0.172355407601E-04  0.244716645563E-09                      0.999883947216E+00  0.691864694477E-10
 -0.113472391809E-03  0.747115384533E-07 -0.168997656606E-04  0.207840405937E-09                      0.999884705775E+00  0.591524238894E-10
 -0.112002646024E-03  0.645743369592E-07 -0.165726563656E-04  0.176530960307E-09                      0.999885454482E+00  0.505742745918E-10
 -0.110561398190E-03  0.558046277579E-07 -0.162539350671E-04  0.149946369543E-09                      0.999886193528E+00  0.432406783521E-10
 -0.109147896975E-03  0.482191993515E-07 -0.159433345822E-04  0.127372285004E-09                      0.999886923098E+00  0.369709859718E-10
 -0.107761418556E-03  0.416591855360E-07 -0.156405978815E-04  0.108202572416E-09                      0.999887643374E+00  0.316107823062E-10
 -0.106401264996E-03  0.359868625391E-07 -0.153454776404E-04  0.919228847825E-10                      0.999888354532E+00  0.270280746822E-10
 -0.105066762787E-03  0.310828623300E-07 -0.150577358140E-04  0.780967344338E-10                      0.999889056744E+00  0.231100353786E-10
 -0.103757261532E-03  0.268437488734E-07 -0.147771432329E-04  0.663536831091E-10                      0.999889750177E+00  0.197602175901E-10
 -0.102472132748E-03  0.231799107653E-07 -0.145034792183E-04  0.563793272544E-10                      0.999890434996E+00  0.168961760179E-10
 -0.101210768770E-03  0.200137295481E-07 -0.142365312179E-04  0.479068050173E-10                      0.999891111360E+00  0.144474332503E-10
 -0.999725817579E-04  0.172779881379E-07 -0.139760944578E-04  0.407095932062E-10                      0.999891779425E+00  0.123537416565E-10
 -0.987570027693E-04  0.149144883061E-07 -0.137219716122E-04  0.345953978491E-10                      0.999892439342E+00  0.105635978294E-10
 -0.975634809141E-04  0.128728501058E-07 -0.134739724897E-04  0.294009719536E-10                      0.999893091260E+00  0.903297286410E-11
 -0.963914825641E-04  0.111094695907E-07 -0.132319137330E-04  0.249877194440E-10                      0.999893735323E+00  0.772422709764E-11
 -0.952404906208E-04  0.958661420290E-08 -0.129956185348E-04  0.212379657510E-10                      0.999894371672E+00  0.660518249908E-11
